#k-distance eigenvalue[eV]
1.10545098 -1.03010000
1.11556516 -1.01470000
1.12567933 -0.99870000
1.13579351 -0.98220000
1.14590768 -0.96520000
1.15602187 -0.94800000
1.16613604 -0.93040000
1.17625022 -0.91270000
1.18636440 -0.89490000
1.19647857 -0.87700000
1.20659275 -0.85910000
1.21670693 -0.84130000
1.22682111 -0.82360000
1.23693529 -0.80610000
1.24704946 -0.78880000
1.25716364 -0.77170000
1.26727781 -0.75490000
1.27739200 -0.73850000
1.28750617 -0.72250000
1.29762035 -0.70690000
1.30773453 -0.69180000
1.31784870 -0.67720000
1.32796288 -0.66320000
1.33807706 -0.64970000
1.34819124 -0.63680000
1.35830542 -0.62450000
1.36841959 -0.61300000
1.37853377 -0.60210000
1.38864794 -0.59200000
1.39876213 -0.58260000
1.40887630 -0.57410000
1.41899048 -0.56640000
1.42910466 -0.55960000
1.43921883 -0.55370000
1.44933301 -0.54890000
1.45944719 -0.54510000
1.46956137 -0.54260000
1.47967555 -0.54250000
1.48978972 -0.54260000
1.48978972 -0.54260000
1.49998526 -0.54370000
1.51018080 -0.54620000
1.52037634 -0.54960000
1.53057188 -0.55400000
1.54076742 -0.55930000
1.55096296 -0.56560000
1.56115850 -0.57270000
1.57135404 -0.58070000
1.58154958 -0.58950000
1.59174512 -0.59910000
1.60194066 -0.60930000
1.61213620 -0.62020000
1.62233174 -0.63170000
1.63252728 -0.64380000
1.64272281 -0.65640000
1.65291836 -0.66960000
1.66311390 -0.68320000
1.67330944 -0.69730000
1.68350498 -0.71180000
1.69370052 -0.72670000
1.70389605 -0.74200000
1.71409160 -0.75770000
1.72428714 -0.77360000
1.73448268 -0.78990000
1.74467822 -0.80640000
1.75487376 -0.82320000
1.76506929 -0.84010000
1.77526484 -0.85720000
1.78546038 -0.87440000
1.79565592 -0.89170000
1.80585146 -0.90900000
1.81604699 -0.92630000
1.82624253 -0.94350000
1.83643808 -0.96060000
1.84663362 -0.97750000
1.85682916 -0.99410000
1.86702470 -1.01050000
1.87722023 -1.02650000
1.88741577 -1.04200000
1.89761132 -1.05690000
1.90780686 -1.07110000
1.91800240 -1.08450000
1.92819794 -1.09700000
1.93839347 -1.10830000
1.94858901 -1.11810000
1.95878456 -1.12630000
1.96898010 -1.13250000
1.97917564 -1.13640000
1.98937118 -1.13770000
1.98937118 -1.13770000
1.99946533 -1.13740000
2.00955948 -1.13660000
2.01965363 -1.13510000
2.02974780 -1.13310000
2.03984195 -1.13060000
2.04993610 -1.12750000
2.06003026 -1.12390000
2.07012441 -1.11980000
2.08021856 -1.11520000
2.09031272 -1.11010000
2.10040688 -1.10460000
2.11050103 -1.09870000
2.12059518 -1.09240000
2.13068934 -1.08580000
2.14078349 -1.07880000
2.15087765 -1.07150000
2.16097180 -1.06390000
2.17106596 -1.05620000
2.18116011 -1.04820000
2.19125426 -1.04000000
2.20134842 -1.03170000
2.21144258 -1.02340000
2.22153673 -1.01490000
2.23163088 -1.00640000
2.24172504 -0.99790000
2.25181919 -0.98950000
2.26191334 -0.98110000
2.27200751 -0.97280000
2.28210166 -0.96470000
2.29219581 -0.97270000
2.30228996 -0.98930000
2.31238412 -1.00570000
2.32247827 -1.02170000
2.33257243 -1.03730000
2.34266659 -1.05190000
2.35276074 -1.06460000
2.36285489 -1.07370000
2.37294904 -1.07820000
2.38304320 -1.07930000
2.39313736 -1.07870000
2.40323151 -1.07750000
2.41332567 -1.07610000
2.42341982 -1.07470000
2.43351397 -1.07340000
2.44360812 -1.07230000
2.45370229 -1.07140000
2.46379644 -1.07080000
2.47389059 -1.07040000
2.48398475 -1.07030000
2.48398475 -1.07030000
2.49418028 -1.07070000
2.50437582 -1.07200000
2.51457136 -1.07420000
2.52476691 -1.07720000
2.53496245 -1.08100000
2.54515799 -1.08550000
2.55535352 -1.09070000
2.56554906 -1.09640000
2.57574460 -1.10270000
2.58594015 -1.10940000
2.59613569 -1.11640000
2.60633123 -1.12350000
2.61652676 -1.13030000
2.62672230 -1.13620000
2.63691784 -1.14030000
2.64711339 -1.14160000
2.65730893 -1.14010000
2.66750446 -1.13640000
2.67770000 -1.13140000
2.68789554 -1.12550000
2.69809108 -1.11910000
2.70828663 -1.11240000
2.71848217 -1.10540000
2.72867770 -1.09840000
2.73887324 -1.09140000
2.74906878 -1.08470000
2.75926432 -1.07820000
2.76945987 -1.07230000
2.77965541 -1.06700000
2.78985094 -1.06260000
2.80004648 -1.05920000
2.81024202 -1.05700000
2.82043756 -1.05600000
2.83063311 -1.05640000
2.84082864 -1.05800000
2.85102418 -1.06080000
2.86121972 -1.06470000
2.87141526 -1.06950000
2.88161080 -1.07500000
2.89180635 -1.08120000
2.90200188 -1.08780000
2.91219742 -1.09460000
2.92239296 -1.10130000
2.93258850 -1.10770000
2.94278404 -1.11360000
2.95297959 -1.11840000
2.96317512 -1.12210000
2.97337066 -1.12440000
2.98356620 -1.12510000
2.98356620 -1.12510000
2.99368038 -1.12320000
3.00379455 -1.11770000
3.01390873 -1.10950000
3.02402291 -1.09940000
3.03413709 -1.08830000
3.04425127 -1.07660000
3.05436544 -1.06490000
3.06447962 -1.05340000
3.07459379 -1.04220000
3.08470798 -1.03130000
3.09482215 -1.02090000
3.10493633 -1.01090000
3.11505051 -1.00150000
3.12516468 -0.99240000
3.13527886 -0.98390000
3.14539304 -0.97570000
3.15550722 -0.96800000
3.16562140 -0.96060000
3.17573557 -0.96160000
3.18584975 -0.96880000
3.19596392 -0.97610000
3.20607811 -0.98350000
3.21619228 -0.99100000
3.22630646 -0.99850000
3.23642064 -1.00600000
3.24653481 -1.01340000
3.25664899 -1.02080000
3.26676317 -1.02810000
3.27687735 -1.03530000
3.28699153 -1.04230000
3.29710570 -1.04910000
3.30721988 -1.05570000
3.31733405 -1.06200000
3.32744824 -1.06800000
3.33756241 -1.07380000
3.34767659 -1.07920000
3.35779077 -1.08430000
3.36790494 -1.08910000
3.37801912 -1.09340000
3.38813330 -1.09740000
3.39824748 -1.10100000
3.40836166 -1.10420000
3.41847583 -1.10700000
3.42859001 -1.10940000
3.43870418 -1.11130000
3.44881837 -1.11280000
3.45893254 -1.11390000
3.46904672 -1.11460000
3.47916090 -1.11480000
3.47916090 -1.11480000
3.48935643 -1.11500000
3.49955197 -1.11590000
3.50974751 -1.11720000
3.51994306 -1.11900000
3.53013860 -1.12090000
3.54033414 -1.12270000
3.55052967 -1.12420000
3.56072521 -1.12560000
3.57092075 -1.12690000
3.58111630 -1.12830000
3.59131184 -1.12980000
3.60150738 -1.13140000
3.61170291 -1.13300000
3.62189845 -1.13470000
3.63209399 -1.13650000
3.64228954 -1.13840000
3.65248508 -1.14030000
3.66268061 -1.14220000
3.67287615 -1.14410000
3.68307169 -1.14610000
3.69326723 -1.14800000
3.70346278 -1.14990000
3.71365832 -1.15170000
3.72385385 -1.15340000
3.73404939 -1.15490000
3.74424493 -1.15640000
3.75444047 -1.15760000
3.76463602 -1.15850000
3.77483156 -1.15920000
3.78502709 -1.15960000
3.79522263 -1.15960000
3.80541817 -1.15920000
3.81561371 -1.15830000
3.82580926 -1.15710000
3.83600480 -1.15540000
3.84620033 -1.15330000
3.85639587 -1.15090000
3.86659141 -1.14820000
3.87678695 -1.14530000
3.88698250 -1.14230000
3.89717803 -1.13940000
3.90737357 -1.13660000
3.91756911 -1.13390000
3.92776465 -1.13160000
3.93796019 -1.12950000
3.94815574 -1.12790000
3.95835127 -1.12670000
3.96854681 -1.12590000
3.97874235 -1.12570000

0.00000000 -0.86040000
0.01009415 -0.86070000
0.02018831 -0.86140000
0.03028246 -0.86260000
0.04037662 -0.86440000
0.05047077 -0.86650000
0.06056493 -0.86920000
0.07065908 -0.87230000
0.08075323 -0.87590000
0.09084739 -0.87990000
0.10094155 -0.88430000
0.11103570 -0.88900000
0.12112985 -0.89420000
0.13122401 -0.89980000
0.14131816 -0.90560000
0.15141231 -0.91180000
0.16150648 -0.91820000
0.17160063 -0.92500000
0.18169478 -0.93190000
0.19178893 -0.93910000
0.20188309 -0.94640000
0.21197724 -0.95380000
0.22207140 -0.96140000
0.23216556 -0.96910000
0.24225971 -0.97680000
0.25235386 -0.98450000
0.26244801 -0.99230000
0.27254217 -0.99990000
0.28263633 -1.00750000
0.29273048 -1.01500000
0.30282464 -1.01440000
0.31291879 -1.01160000
0.32301294 -1.01200000
0.33310709 -1.01420000
0.34320126 -1.01750000
0.35329541 -1.02120000
0.36338956 -1.02520000
0.37348372 -1.02910000
0.38357787 -1.03290000
0.39367202 -1.03650000
0.40376618 -1.03990000
0.41386034 -1.04300000
0.42395449 -1.04590000
0.43404864 -1.04840000
0.44414280 -1.05050000
0.45423695 -1.05230000
0.46433111 -1.05370000
0.47442526 -1.05470000
0.48451942 -1.05530000
0.49461357 -1.05550000
0.49461357 -1.05550000
0.50480911 -1.05420000
0.51500465 -1.05020000
0.52520019 -1.04420000
0.53539573 -1.03640000
0.54559127 -1.02730000
0.55578681 -1.01700000
0.56598235 -1.00570000
0.57617789 -0.99360000
0.58637342 -0.98080000
0.59656897 -0.96740000
0.60676451 -0.95350000
0.61696005 -0.93920000
0.62715559 -0.92460000
0.63735113 -0.90970000
0.64754666 -0.89460000
0.65774221 -0.87940000
0.66793775 -0.86420000
0.67813329 -0.84900000
0.68832883 -0.83380000
0.69852437 -0.81880000
0.70871990 -0.80390000
0.71891545 -0.78930000
0.72911099 -0.77480000
0.73930653 -0.76070000
0.74950207 -0.74680000
0.75969761 -0.73320000
0.76989314 -0.72000000
0.78008869 -0.70710000
0.79028423 -0.69450000
0.80047977 -0.68230000
0.81067531 -0.67040000
0.82087084 -0.65880000
0.83106638 -0.64760000
0.84126193 -0.63670000
0.85145747 -0.62620000
0.86165301 -0.61600000
0.87184855 -0.60630000
0.88204408 -0.59710000
0.89223962 -0.58840000
0.90243517 -0.58030000
0.91263071 -0.57280000
0.92282625 -0.56610000
0.93302179 -0.56010000
0.94321732 -0.55490000
0.95341286 -0.55070000
0.96360841 -0.54730000
0.97380395 -0.54490000
0.98399949 -0.54340000
0.99419503 -0.54290000
0.99419503 -0.54290000
1.00430920 -0.54290000
1.01442338 -0.54290000
1.02453755 -0.54280000
1.03465174 -0.54280000
1.04476591 -0.54270000
1.05488009 -0.54260000
1.06499427 -0.54250000
1.07510844 -0.54240000
1.08522262 -0.54230000
1.09533680 -0.54210000
1.10545098 -0.54200000
1.11556516 -0.54180000
1.12567933 -0.54170000
1.13579351 -0.54150000
1.14590768 -0.54140000
1.15602187 -0.54120000
1.16613604 -0.54100000
1.17625022 -0.54090000
1.18636440 -0.54070000
1.19647857 -0.54060000
1.20659275 -0.54050000
1.21670693 -0.54040000
1.22682111 -0.54030000
1.23693529 -0.54020000
1.24704946 -0.54020000
1.25716364 -0.54010000
1.26727781 -0.54010000
1.27739200 -0.54010000
1.28750617 -0.54010000
1.29762035 -0.54020000
1.30773453 -0.54020000
1.31784870 -0.54030000
1.32796288 -0.54040000
1.33807706 -0.54060000
1.34819124 -0.54070000
1.35830542 -0.54090000
1.36841959 -0.54100000
1.37853377 -0.54120000
1.38864794 -0.54140000
1.39876213 -0.54160000
1.40887630 -0.54170000
1.41899048 -0.54190000
1.42910466 -0.54210000
1.43921883 -0.54220000
1.44933301 -0.54230000
1.45944719 -0.54240000
1.46956137 -0.54230000
1.47967555 -0.54060000
1.48978972 -0.54010000
1.48978972 -0.54010000
1.49998526 -0.53960000
1.51018080 -0.53890000
1.52037634 -0.53840000
1.53057188 -0.53820000
1.54076742 -0.53800000
1.55096296 -0.53800000
1.56115850 -0.53810000
1.57135404 -0.53820000
1.58154958 -0.53830000
1.59174512 -0.53850000
1.60194066 -0.53870000
1.61213620 -0.53890000
1.62233174 -0.53910000
1.63252728 -0.53930000
1.64272281 -0.53960000
1.65291836 -0.53980000
1.66311390 -0.54010000
1.67330944 -0.54030000
1.68350498 -0.54060000
1.69370052 -0.54090000
1.70389605 -0.54110000
1.71409160 -0.54140000
1.72428714 -0.54170000
1.73448268 -0.54210000
1.74467822 -0.54240000
1.75487376 -0.54270000
1.76506929 -0.54310000
1.77526484 -0.54340000
1.78546038 -0.54380000
1.79565592 -0.54420000
1.80585146 -0.54460000
1.81604699 -0.54500000
1.82624253 -0.54530000
1.83643808 -0.54570000
1.84663362 -0.54610000
1.85682916 -0.54650000
1.86702470 -0.54680000
1.87722023 -0.54720000
1.88741577 -0.54750000
1.89761132 -0.54780000
1.90780686 -0.54810000
1.91800240 -0.54830000
1.92819794 -0.54860000
1.93839347 -0.54880000
1.94858901 -0.54890000
1.95878456 -0.54910000
1.96898010 -0.54910000
1.97917564 -0.54920000
1.98937118 -0.54920000
1.98937118 -0.54920000
1.99946533 -0.55000000
2.00955948 -0.55240000
2.01965363 -0.55640000
2.02974780 -0.56200000
2.03984195 -0.56920000
2.04993610 -0.57790000
2.06003026 -0.58830000
2.07012441 -0.60010000
2.08021856 -0.61330000
2.09031272 -0.62780000
2.10040688 -0.64340000
2.11050103 -0.65980000
2.12059518 -0.67700000
2.13068934 -0.69460000
2.14078349 -0.71260000
2.15087765 -0.73060000
2.16097180 -0.74870000
2.17106596 -0.76670000
2.18116011 -0.78450000
2.19125426 -0.80220000
2.20134842 -0.81980000
2.21144258 -0.83710000
2.22153673 -0.85430000
2.23163088 -0.87150000
2.24172504 -0.88850000
2.25181919 -0.90540000
2.26191334 -0.92230000
2.27200751 -0.93920000
2.28210166 -0.95600000
2.29219581 -0.95670000
2.30228996 -0.94890000
2.31238412 -0.94140000
2.32247827 -0.93410000
2.33257243 -0.92710000
2.34266659 -0.92040000
2.35276074 -0.91400000
2.36285489 -0.90800000
2.37294904 -0.90240000
2.38304320 -0.89720000
2.39313736 -0.89250000
2.40323151 -0.88810000
2.41332567 -0.88430000
2.42341982 -0.88090000
2.43351397 -0.87810000
2.44360812 -0.87570000
2.45370229 -0.87390000
2.46379644 -0.87250000
2.47389059 -0.87170000
2.48398475 -0.87150000
2.48398475 -0.87150000
2.49418028 -0.87150000
2.50437582 -0.87170000
2.51457136 -0.87190000
2.52476691 -0.87220000
2.53496245 -0.87270000
2.54515799 -0.87330000
2.55535352 -0.87410000
2.56554906 -0.87510000
2.57574460 -0.87620000
2.58594015 -0.87760000
2.59613569 -0.87910000
2.60633123 -0.88090000
2.61652676 -0.88280000
2.62672230 -0.88500000
2.63691784 -0.88730000
2.64711339 -0.88990000
2.65730893 -0.89260000
2.66750446 -0.89540000
2.67770000 -0.89840000
2.68789554 -0.90150000
2.69809108 -0.90470000
2.70828663 -0.90790000
2.71848217 -0.91120000
2.72867770 -0.91440000
2.73887324 -0.91760000
2.74906878 -0.92050000
2.75926432 -0.92330000
2.76945987 -0.92560000
2.77965541 -0.92750000
2.78985094 -0.92890000
2.80004648 -0.92950000
2.81024202 -0.92930000
2.82043756 -0.92820000
2.83063311 -0.92640000
2.84082864 -0.92380000
2.85102418 -0.92060000
2.86121972 -0.91690000
2.87141526 -0.91300000
2.88161080 -0.90890000
2.89180635 -0.90490000
2.90200188 -0.90100000
2.91219742 -0.89740000
2.92239296 -0.89410000
2.93258850 -0.89130000
2.94278404 -0.88880000
2.95297959 -0.88690000
2.96317512 -0.88550000
2.97337066 -0.88470000
2.98356620 -0.88440000
2.98356620 -0.88440000
2.99368038 -0.88460000
3.00379455 -0.88530000
3.01390873 -0.88650000
3.02402291 -0.88820000
3.03413709 -0.89040000
3.04425127 -0.89300000
3.05436544 -0.89600000
3.06447962 -0.89950000
3.07459379 -0.90340000
3.08470798 -0.90770000
3.09482215 -0.91250000
3.10493633 -0.91750000
3.11505051 -0.92300000
3.12516468 -0.92870000
3.13527886 -0.93480000
3.14539304 -0.94110000
3.15550722 -0.94770000
3.16562140 -0.95460000
3.17573557 -0.95360000
3.18584975 -0.94710000
3.19596392 -0.94080000
3.20607811 -0.93490000
3.21619228 -0.92930000
3.22630646 -0.92410000
3.23642064 -0.91910000
3.24653481 -0.91450000
3.25664899 -0.91010000
3.26676317 -0.90600000
3.27687735 -0.90220000
3.28699153 -0.89870000
3.29710570 -0.89550000
3.30721988 -0.89250000
3.31733405 -0.88980000
3.32744824 -0.88740000
3.33756241 -0.88530000
3.34767659 -0.88340000
3.35779077 -0.88170000
3.36790494 -0.88030000
3.37801912 -0.87910000
3.38813330 -0.87810000
3.39824748 -0.87730000
3.40836166 -0.87660000
3.41847583 -0.87620000
3.42859001 -0.87580000
3.43870418 -0.87560000
3.44881837 -0.87540000
3.45893254 -0.87530000
3.46904672 -0.87520000
3.47916090 -0.87520000
3.47916090 -0.87520000
3.48935643 -0.87530000
3.49955197 -0.87540000
3.50974751 -0.87570000
3.51994306 -0.87610000
3.53013860 -0.87670000
3.54033414 -0.87740000
3.55052967 -0.87830000
3.56072521 -0.87950000
3.57092075 -0.88090000
3.58111630 -0.88250000
3.59131184 -0.88450000
3.60150738 -0.88660000
3.61170291 -0.88890000
3.62189845 -0.89120000
3.63209399 -0.89340000
3.64228954 -0.89520000
3.65248508 -0.89680000
3.66268061 -0.89790000
3.67287615 -0.89860000
3.68307169 -0.89890000
3.69326723 -0.89880000
3.70346278 -0.89830000
3.71365832 -0.89750000
3.72385385 -0.89640000
3.73404939 -0.89510000
3.74424493 -0.89370000
3.75444047 -0.89200000
3.76463602 -0.89030000
3.77483156 -0.88850000
3.78502709 -0.88660000
3.79522263 -0.88470000
3.80541817 -0.88280000
3.81561371 -0.88090000
3.82580926 -0.87900000
3.83600480 -0.87720000
3.84620033 -0.87540000
3.85639587 -0.87360000
3.86659141 -0.87200000
3.87678695 -0.87030000
3.88698250 -0.86880000
3.89717803 -0.86730000
3.90737357 -0.86600000
3.91756911 -0.86470000
3.92776465 -0.86350000
3.93796019 -0.86250000
3.94815574 -0.86170000
3.95835127 -0.86100000
3.96854681 -0.86060000
3.97874235 -0.86040000

0.00000000 -0.84840000
0.01009415 -0.84860000
0.02018831 -0.84920000
0.03028246 -0.85020000
0.04037662 -0.85160000
0.05047077 -0.85350000
0.06056493 -0.85570000
0.07065908 -0.85820000
0.08075323 -0.86120000
0.09084739 -0.86450000
0.10094155 -0.86810000
0.11103570 -0.87210000
0.12112985 -0.87640000
0.13122401 -0.88090000
0.14131816 -0.88570000
0.15141231 -0.89070000
0.16150648 -0.89600000
0.17160063 -0.90140000
0.18169478 -0.90700000
0.19178893 -0.91270000
0.20188309 -0.91850000
0.21197724 -0.92440000
0.22207140 -0.93020000
0.23216556 -0.93590000
0.24225971 -0.94150000
0.25235386 -0.94680000
0.26244801 -0.95160000
0.27254217 -0.95550000
0.28263633 -0.95790000
0.29273048 -0.95750000
0.30282464 -0.95270000
0.31291879 -0.94250000
0.32301294 -0.92730000
0.33310709 -0.90840000
0.34320126 -0.88700000
0.35329541 -0.86350000
0.36338956 -0.83860000
0.37348372 -0.81270000
0.38357787 -0.78610000
0.39367202 -0.75950000
0.40376618 -0.73310000
0.41386034 -0.70760000
0.42395449 -0.68340000
0.43404864 -0.66110000
0.44414280 -0.64120000
0.45423695 -0.62420000
0.46433111 -0.61050000
0.47442526 -0.60040000
0.48451942 -0.59420000
0.49461357 -0.59220000
0.49461357 -0.59220000
0.50480911 -0.59210000
0.51500465 -0.59170000
0.52520019 -0.59120000
0.53539573 -0.59050000
0.54559127 -0.58950000
0.55578681 -0.58830000
0.56598235 -0.58690000
0.57617789 -0.58520000
0.58637342 -0.58330000
0.59656897 -0.58110000
0.60676451 -0.57860000
0.61696005 -0.57580000
0.62715559 -0.57270000
0.63735113 -0.56930000
0.64754666 -0.56550000
0.65774221 -0.56140000
0.66793775 -0.55680000
0.67813329 -0.55190000
0.68832883 -0.54640000
0.69852437 -0.54050000
0.70871990 -0.53400000
0.71891545 -0.52700000
0.72911099 -0.51940000
0.73930653 -0.51120000
0.74950207 -0.50230000
0.75969761 -0.49280000
0.76989314 -0.48260000
0.78008869 -0.47170000
0.79028423 -0.46010000
0.80047977 -0.44780000
0.81067531 -0.43470000
0.82087084 -0.42100000
0.83106638 -0.40660000
0.84126193 -0.39150000
0.85145747 -0.37590000
0.86165301 -0.35980000
0.87184855 -0.34320000
0.88204408 -0.32630000
0.89223962 -0.30940000
0.90243517 -0.29250000
0.91263071 -0.27600000
0.92282625 -0.26030000
0.93302179 -0.24550000
0.94321732 -0.23220000
0.95341286 -0.22060000
0.96360841 -0.21120000
0.97380395 -0.20430000
0.98399949 -0.20000000
0.99419503 -0.19850000
0.99419503 -0.19850000
1.00430920 -0.19850000
1.01442338 -0.19830000
1.02453755 -0.19810000
1.03465174 -0.19770000
1.04476591 -0.19730000
1.05488009 -0.19670000
1.06499427 -0.19610000
1.07510844 -0.19530000
1.08522262 -0.19440000
1.09533680 -0.19340000
1.10545098 -0.19220000
1.11556516 -0.19090000
1.12567933 -0.18950000
1.13579351 -0.18790000
1.14590768 -0.18610000
1.15602187 -0.18420000
1.16613604 -0.18210000
1.17625022 -0.17980000
1.18636440 -0.17720000
1.19647857 -0.17450000
1.20659275 -0.17150000
1.21670693 -0.16830000
1.22682111 -0.16470000
1.23693529 -0.16090000
1.24704946 -0.15680000
1.25716364 -0.15240000
1.26727781 -0.14760000
1.27739200 -0.14240000
1.28750617 -0.13690000
1.29762035 -0.13100000
1.30773453 -0.12470000
1.31784870 -0.11800000
1.32796288 -0.11090000
1.33807706 -0.10340000
1.34819124 -0.09550000
1.35830542 -0.08730000
1.36841959 -0.07870000
1.37853377 -0.06990000
1.38864794 -0.06100000
1.39876213 -0.05200000
1.40887630 -0.04320000
1.41899048 -0.03460000
1.42910466 -0.02650000
1.43921883 -0.01910000
1.44933301 -0.01260000
1.45944719 -0.00720000
1.46956137 -0.00330000
1.47967555 -0.00080000
1.48978972 0.00000000
1.48978972 0.00000000
1.49998526 -0.00120000
1.51018080 -0.00470000
1.52037634 -0.01040000
1.53057188 -0.01800000
1.54076742 -0.02720000
1.55096296 -0.03780000
1.56115850 -0.04920000
1.57135404 -0.06130000
1.58154958 -0.07370000
1.59174512 -0.08620000
1.60194066 -0.09850000
1.61213620 -0.11070000
1.62233174 -0.12240000
1.63252728 -0.13370000
1.64272281 -0.14450000
1.65291836 -0.15480000
1.66311390 -0.16450000
1.67330944 -0.17370000
1.68350498 -0.18230000
1.69370052 -0.19040000
1.70389605 -0.19810000
1.71409160 -0.20520000
1.72428714 -0.21190000
1.73448268 -0.21820000
1.74467822 -0.22410000
1.75487376 -0.22950000
1.76506929 -0.23460000
1.77526484 -0.23930000
1.78546038 -0.24380000
1.79565592 -0.24790000
1.80585146 -0.25160000
1.81604699 -0.25520000
1.82624253 -0.25840000
1.83643808 -0.26140000
1.84663362 -0.26410000
1.85682916 -0.26660000
1.86702470 -0.26890000
1.87722023 -0.27100000
1.88741577 -0.27290000
1.89761132 -0.27450000
1.90780686 -0.27600000
1.91800240 -0.27730000
